position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
de,Taylor Smith,"Clovis, California",Buchanan,78,224,,3,,37,Fresno State,2006
db,Alfred Rowe,"Long Beach, California",Poly,78,187,,3,,37,USC,2006
te,Ben Cleveland,"Springdale, Arkansas",Springdale,78,230,,3,,37,Arkansas,2006
ol,Cory Elmore,"Simi Valley, California",Grace Brethren,78,248,,3,,37,Arizona,2006
lb,Brian Duncan,"Baton Rouge, Louisiana",Tara,78,228,,3,,37,Texas Tech,2006
db,Jovani Chappel,"Trotwood, Ohio",Trotwood-Madison,65,171,,3,,37,Pittsburgh,2006
de,Victor Thomas,"Olive Branch, Mississippi",Olive Branch,78,250,,3,,37,Tennessee,2006
dt,Kyle Sheehan,"Fairmont, Minnesota","",78,260,,3,,37,Purdue,2006
lb,Vandaral Shackleford,"Riverdale, Georgia","",78,191,,3,,37,South Carolina,2006
rb,Lonyae Miller,"Fontana, California",Kaiser,65,205,,3,,38,Fresno State,2006
lb,Charlie Higgenbotham,"Mountain Brook, Alabama",Mountain Brook,78,223,,3,,38,Alabama,2006
db,Chris Fox,"Westwood, Massachusetts",Xaverian Brothers,65,191,,3,,38,Boston College,2006
de,Jonathan Hollins,"Baton Rouge, Louisiana",Redemptorist,78,228,,3,,38,Texas Tech,2006
te,Mike McNeill,"Kirkwood, Missouri","",78,215,,3,,38,Nebraska,2006
dt,Ra'Jon Henley,"Galveston, Texas",Ball,78,250,,3,,38,Texas Tech,2006
db,Mister Alexander,"Aldine, Texas",Eisenhower,78,183,,3,,38,Florida State,2006
ath,Jeff Smith,"Plympton, Massachusetts",Silver Lake Regional,65,185,,3,,38,Boston College,2006
ol,Justin Prueitt,"Fresno, California",Buchanan,78,268,,3,,38,California,2006
wr,Markeith Summers,"Olive Branch, Mississippi",Olive Branch,78,190,,3,,38,Mississippi,2006
de,Ricky Elmore,"Simi Valley, California",Grace Brethren,78,235,,3,,38,Arizona,2006
ol,Maurice Hurt,"Milledgeville, Georgia",Baldwin,78,342,,3,,38,Florida,2006
lb,Adrian Moten,"Suitland, Maryland",Gwynn Park,78,193,,3,,38,Maryland,2006
te,Will Yeatman,"San Diego, California",Rancho Bernardo,78,255,,3,,39,Notre Dame,2006
wr,Travon Patterson,"Long Beach, California",Poly,0,160,,3,,39,USC,2006
ol,Josh Davis,"Tylertown, Mississippi",Tylertown,78,295,,3,,39,Georgia,2006
rb,Cornell Tarrant,"Dallas, Texas",Samuell,65,185,,3,,39,Texas A&M,2006
ath,Major Culbert,"Harbor City, California",Narbonne,65,187,,3,,39,Nebraska,2006
lb,Pierre Fleurinor,"Wharton, Texas",Wharton,78,210,,3,,39,Texas A&M,2006
db,Phillip Strozier,"Kansas City, Missouri",Rockhurst,78,185,,3,,39,Kansas,2006
ol,Seaver Brown,"Clearwater, Florida",Countryside,78,306,,3,,39,South Carolina,2006
db,Franklin Mitchem,"Klein, Texas",Klein Collins,78,200,,3,,39,Texas Tech,2006
dt,Dexter Larimore,"Merrillville, Indiana",Merrillville,78,265,,3,,39,Ohio State,2006
lb,Justin Gent,"Irving, Texas",Macarthur,78,206,,3,,39,Oklahoma State,2006
de,David Carter,"Fontana, California",Kaiser,78,240,,3,,39,UCLA,2006
de,Jordan Stevens,"Monroeville, Pennsylvania",Gateway,78,226,,3,,39,Miami (OH),2006
te,Bradley Dedeaux,"Midwest City, Oklahoma",Midwest City,78,238,,3,,40,Kansas,2006
wr,Ernest Smith,"Tyler, Texas",John Tyler,78,200,,3,,40,Baylor,2006
dt,Ricardo Crawford,"Cerro Gordo, North Carolina",West Columbus,78,303,,3,,40,Georgia,2006
lb,James McCluskey,"Billerica, Massachusetts","",78,230,,3,,40,Boston College,2006
lb,James Thomas,"Fort Lauderdale, Florida",Ely,78,203,,3,,40,West Virginia,2006
ath,DelaShaun Dean,"Fairfield, California",Fairfield,78,184,,3,,40,Arizona,2006
db,Grant Schwartz,"Dana Point, California",Dana Hills,78,201,,3,,40,Ohio State,2006
ol,Clark Crum,"Dublin, Ohio",Scioto,78,282,,3,,40,Virginia Tech,2006
db,Laurence Marius,"Key West, Florida",Key West,65,162,,3,,40,Georgia Tech,2006
de,Rodney Prince,"Irondale, Alabama",Shades Valley,78,222,,3,,40,Mississippi State,2006
ol,Jeramy Devane,"Daytona Beach, Florida",Seabreeze,78,291,,3,,40,UCF,2006
de,Tavares Brown,"Rockingham, North Carolina",Richmond County,78,250,,3,,40,North Carolina,2006
rb,Quincy Kelly,"Decatur, Georgia",Decatur,78,225,,3,,40,Georgia Tech,2006
te,Andy Miller,"Washington, Pennsylvania",Trinity,0,249,,3,,41,Ohio State,2006
ath,Dylan Rush,"Kona, Hawaii",Konawaena,78,224,,3,,41,UCLA,2006
rb,Tavorris Jolly,"Shelby, North Carolina",Shelby,65,180,,3,,41,North Carolina,2006
db,Glyndon Bolasky,"Tucson, Arizona",Sabino,78,191,,3,,41,Arizona,2006
de,Alex Albright,"Cincinnati, Ohio",St. Xavier,78,215,,3,,41,Boston College,2006
ol,Heath Batchelor,"Haleyville, Alabama",Haleyville,78,285,,3,,41,South Carolina,2006
dt,Quencey Patrick,"Columbus, Georgia",Pacelli Catholic,0,267,,3,,41,Oklahoma State,2006
db,Kimuel Royston,"Minneapolis, Minnesota",Cretin-Derham Hall,65,180,,3,,41,Wisconsin,2006
ol,Andrew Phillips,"Potomac, Maryland",Georgetown Prep,78,290,,3,,41,Stanford,2006
lb,Nick Macaluso,"Middletown South, New Jersey",Middletown South,78,225,,3,,41,Stanford,2006
wr,Melvin Patterson,"Alachua, Florida",Santa Fe,78,205,,3,,41,East Carolina,2006
lb,Darius Bagan,"Wallington, New Jersey",Queen Of Peace,78,211,,3,,41,Boston College,2006
de,Johnnie Troutman,"Browns Mills, New Jersey",Pemberton Township,78,289,,3,,41,Penn State,2006
te,Joe Halahuni,"Orting, Washington",Orting,78,220,,3,,42,Oregon State,2006
rb,Josh Johnson,"Ponca City, Oklahoma","",65,204,,3,,42,Iowa State,2006
ath,Christian Ramirez,"Imperial, California",Imperial,78,195,,3,,42,UCLA,2006
dt,Darius Savage,"San Diego, California",Morse,78,315,,3,,42,UCLA,2006
lb,Matthew Woodlief,"Catawba, North Carolina",Bandys,78,230,,3,,42,Wake Forest,2006
de,D'Aundre Reed,"Moreno Valley, California",Rancho Verde,78,205,,3,,42,Arizona,2006
de,Greg Banks,"Denver, Colorado",Montbello,78,260,,3,,42,Michigan,2006
wr,Clint Renfro,"Southlake, Texas",Carroll,78,165,,3,,42,TCU,2006
ol,Dimitri Lott,"Missouri City, Texas",Fort Bend Marshall,78,271,,3,,42,Texas Tech,2006
db,Tim Atchison,"Copperas Cove, Texas",Copperas Cove,78,185,,3,,42,Baylor,2006
db,Bobby Guillory,"Vallejo, California","",65,173,,3,,42,Sacramento State,2006
lb,Jeremy Campbell,"Port Orange, Florida",Spruce Creek,78,215,,3,,42,Clemson,2006
ol,Joe Thomas,"Parma, Ohio",Lakewood St Edwards,0,294,,3,,43,Pittsburgh,2006
dt,Gavin Smith,"Raleigh, North Carolina",Wakefield,78,275,,3,,43,North Carolina State,2006
rb,Anthony Elzy,"Warren, Ohio",John F. Kennedy,65,205,,3,,43,North Carolina,2006
de,Chase Nelson,"Tulsa, Oklahoma",Union,78,255,,3,,43,Tennessee,2006
wr,Darrell Davis,"Dade City, Florida",Pasco,78,200,,3,,43,North Carolina State,2006
ath,Orie Lemon,"Houston, Texas",Yates,78,230,,3,,43,Oklahoma State,2006
lb,Wendel Davis,"Sweeny, Texas",Sweeny,78,205,,3,,43,Arkansas,2006
db,Markihe Anderson,"Fort Myers, Florida",Dunbar,65,172,,3,,43,Florida,2006
ol,Perry Dorrestein,"Plainfield, Illinois",Plainfield Central,78,283,,3,,43,Michigan,2006
de,Dewayne Baziel,"Galveston, Texas",Ball,78,233,,3,,43,Texas Tech,2006
lb,Marlon Williams,"Pflugerville, Texas",Pflugerville,65,209,,3,,43,Texas Tech,2006
te,Michael Hoomanawanui,"Bloomington, Illinois",Central Catholic,78,230,,3,,43,Illinois,2006
db,Chris Drayton,"Augusta, Georgia",Lakeside-Evans,78,200,,3,,43,Kentucky,2006
ol,Jacob Secrest,"Stillwater, Oklahoma","",78,295,,3,,44,Oklahoma State,2006
rb,Moncell Allen,"Baton Rouge, Louisiana",St. Michael the Arc Angel,65,215,,3,,44,Kentucky,2006
ath,Daniel Tabon,"Altus, Oklahoma",Altus,78,215,,3,,44,Oklahoma,2006
lb,Eugene Sowell,"Irondale, Alabama",Shades Valley,78,210,,3,,44,Louisville,2006
db,Al'Darius Thompson,"Mesquite, Texas",North Mesquite,65,165,,3,,44,Oklahoma State,2006
wr,Menelik Holt,"San Diego, California",St. Augustine,78,210,,3,,44,Nebraska,2006
de,Quintin Woods,"Flint, Michigan",Southwestern Academy,78,218,,3,,44,Michigan,2006
te,John Lubischer,"Boca Raton, Florida",Boca Raton,78,250,,3,,44,Duke,2006
lb,Kris Means,"Grand Junction, Colorado",Grand Junction,78,220,,3,,44,Iowa State,2006
dt,Thomas Claiborne,"Wellesley, Massachusetts",Wellesley,78,310,,3,,44,Boston College,2006
ol,Zack Handerson,"Jacksonville, Florida",Bartram Trail,78,264,,3,,44,North Carolina,2006
de,Derek Hall,"Kansas City, Missouri",Rockhurst,78,245,,3,,44,Stanford,2006
db,Ryan McFoy,"Chino, California","",78,190,,3,,44,Arizona State,2006
wr,Kris Durham,"Calhoun, Georgia",Calhoun,78,186,,3,,45,Georgia,2006
de,Craig Marshall,"Fort Walton Beach, Florida",Choctawhatchee,78,206,,3,,45,South Florida,2006
rb,Jocques Crawford,"Cordova, Tennessee",Cordova,65,208,,3,,45,Texas Tech,2006
ath,Mossis Madu,"Norman, Oklahoma","",78,190,,3,,45,Oklahoma,2006
lb,Nate Nix,"Jefferson Hills, Pennsylvania",Thomas Jefferson,78,205,,3,,45,Pittsburgh,2006
dt,Zach Kendall,"Harrisonville, Missouri",Harrisonville,78,280,,3,,45,Kansas State,2006
de,Andrew Jackson,"Grass Valley, California",Nevada Union,78,237,,3,,45,Fresno State,2006
db,Barry Church,"Pittsburgh, Pennsylvania",Penn Hills,78,203,,3,,45,Toledo,2006
ol,Roy Watts,"Houston, Texas",Worthing,78,300,,3,,45,Texas,2006
db,Chimdi Chekwa,"Clermont, Florida",East Ridge,78,165,,3,,45,Ohio State,2006
te,Jeff Sanders,"Springfield, Illinois",Sacred Heart Griffin,78,235,,3,,45,Indiana,2006
lb,Charlie Kirschman,"Ponte Vedra, Florida",Nease,78,225,,3,,45,Alabama,2006
ol,Bill Nagy,"Hudson, Ohio","",78,295,,3,,45,Wisconsin,2006
de,B.J. Beatty,"Kahuku, Hawaii",Kahuku,78,201,,3,,46,Colorado,2006
ath,Artrell Woods,"Bryan, Texas",Bryan,78,183,,3,,46,Oklahoma State,2006
ol,Myron McKinney,"Oklahoma City, Oklahoma",Putnam City North,78,305,,3,,46,Oklahoma State,2006
wr,James Cleveland,"Baytown, Texas",Tyler Lee,78,180,,3,,46,Iowa,2006
rb,Lucas Caparelli,"Burke, Virginia",Robinson,65,190,,3,,46,Wake Forest,2006
db,Matt Reid,"Upper Marlboro, Maryland",Frederick Douglass,78,170,,3,,46,Syracuse,2006
lb,Justin Nonu,"Oceanside, California",Oceanside,78,250,,3,,46,Colorado,2006
ol,Mark Snyder,"Monroe, Louisiana",West Monroe,78,270,,3,,46,LSU,2006
dt,Jason Pinkston,"Pittsburgh, Pennsylvania",Baldwin,78,273,,3,,46,Pittsburgh,2006
te,J.D. Lott,"Birmingham, Alabama",Briarwood Christian,78,210,,3,,46,LSU,2006
lb,Alonzo McQueen,"Jacksonville, Florida",Robert E. Lee,78,199,,3,,46,South Florida,2006
db,Michael Parker,"Orlando, Florida",Edgewater,78,192,,3,,46,Virginia,2006
de,John Ferrara,"Staten Island, New York",Monsignor Farrell,78,268,,3,,46,Michigan,2006
wr,Alex Rose,"Jacksonville, Florida",First Coast,78,190,,3,,47,Auburn,2006
ol,Cody Pope,"San Diego, California",Cathedral Catholic,78,268,,3,,47,Tennessee,2006
lb,Keaton Kristick,"Phoenix, Arizona",St. Mary's,78,227,,3,,47,Oregon State,2006
db,Cameron Nelson,"Dallas, Texas",Kimball,78,185,,3,,47,Arizona,2006
ath,Anthony Houston,"San Diego, California",Mission Bay,78,200,,3,,47,Washington State,2006
rb,Brandon Sullivan,"Poway, California","",65,204,,3,,47,San Diego State,2006
de,DeMarcus Dobbs,"Savannah, Georgia",Calvary Baptist Day,0,253,,3,,47,Georgia,2006
lb,Tyler Rice,"Boca Raton, Florida",Boca Raton,78,241,,3,,47,Duke,2006
dt,Sione Fua,"Encino, California",Crespi,78,295,,3,,47,Stanford,2006
te,Adrian Reese,"Longview, Texas","",78,205,,3,,47,Texas Tech,2006
ol,Julian Vandervelde,"Davenport, Iowa",Central,78,295,,3,,47,Iowa,2006
db,DeRon Jasper,"Dunwoody, Georgia",Dunwoody,78,195,,3,,47,Georgia Tech,2006
ath,Quinton Carter,"North Las Vegas, Nevada",Cheyenne,78,185,,3,,48,Oklahoma,2006
dt,Neli A'asa,"Big Rapids, Michigan",Big Rapids,78,300,,3,,48,Utah,2006
rb,Demetrius Sumler,"San Diego, California",Cathedral Catholic,65,220,,3,,48,Colorado,2006
te,Dennis Godfrey,"Sanford, North Carolina",Lee County,78,255,,3,,48,Wake Forest,2006
de,Eric Latimore,"Middletown, Delaware","",78,240,,3,,48,Penn State,2006
db,Chris Carney,"Denver, Colorado",Mullen,78,160,,3,,48,Kansas State,2006
ol,Marcus Lind,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,275,,3,,48,Duke,2006
wr,Anthony Jones,"Arlington, Texas",Seguin,78,164,,3,,48,Oklahoma State,2006
db,Jamal Harvey,"Jacksonville, Florida",Andrew Jackson,78,195,,3,,48,Mississippi,2006
ol,Jarrod Holt,"Clearwater, Florida","",78,300,,3,,48,Duke,2006
lb,Jamon Hughes,"Rolling Fork, Mississippi",Humphreys County,78,221,,3,,48,Mississippi State,2006
lb,Julius Wilkerson,"Gaffney, South Carolina","",78,200,,3,,48,Clemson,2006
ath,Shay Hodge,"Morton, Mississippi",Morton,78,174,,3,,49,Mississippi,2006
rb,Jay Finley,"Corsicana, Texas",Corsicana,65,190,,3,,49,Baylor,2006
ol,Ryan Pohl,"Honolulu, Hawaii",Kamehameha,78,255,,3,,49,Oregon State,2006
db,Alterraun Verner,"Lakewood, California",Mayfair,65,161,,3,,49,UCLA,2006
dt,Leslie Ray,"Midland, Texas",Midland Lee,78,260,,3,,49,Texas A&M,2006
wr,Andrew Norman,"Springdale, Arkansas",Springdale,78,175,,3,,49,Arkansas,2006
db,Deron Fontenot,"Grand Prairie, Texas",South Grand Prairie,65,180,,3,,49,Oklahoma State,2006
lb,Parker Cantey,"Brooklyn, New York",South Shore,78,200,,3,,49,Syracuse,2006
te,Evan Frosch,"Midland, Texas",Tyler Lee,78,230,,3,,49,TCU,2006
ol,Cody Faulkner,"Cicero, Indiana",Hamilton Heights,78,306,,3,,49,Indiana,2006
lb,Anterio Jackson,"Chicago, Illinois",Chicago Fenger,78,240,,3,,49,Illinois,2006
de,Sean McWhirter,"Maple Plain, Minnesota",Orono,78,245,,3,,49,Minnesota,2006
de,Jason Brace,"Spanaway, Washington",Spanaway Lake,78,250,,3,,50,Colorado,2006
lb,Tyler Moeller,"Cincinnati, Ohio",Colerain,78,200,,3,,50,Ohio State,2006
te,Chris Neild,"Stroudsburg, Pennsylvania","",78,285,,3,,50,West Virginia,2006
ol,Chris Davis,"Jefferson, Georgia",Jefferson,78,245,,3,,50,Georgia,2006
ol,B.J. Cabbell,"Lovingston, Virginia",Nelson County,78,297,,3,,50,Virginia,2006
dt,Richard Jones,"La Marque, Texas","",0,265,,3,,50,Texas Tech,2006
lb,Julius Howard,"Irving, Texas",Nimitz,78,220,,3,,50,Texas Tech,2006
ath,Matt Mosley,"Tempe, Arizona",Corona Del Sol,65,180,,3,,50,Washington,2006
wr,Ryan Lindsey,"Ramsey, New Jersey",Don Bosco Prep,65,171,,3,,50,Boston College,2006
db,Robert Williams,"Cincinnati, Ohio",Withrow,65,179,,3,,50,West Virginia,2006
db,Alex Frye,"Fayetteville, North Carolina",Jack Britt,78,195,,3,,50,Wake Forest,2006
rb,Obi Ezeh,"Grand Rapids, Michigan",Catholic Central,78,219,,3,,51,Michigan,2006
ol,Scott Krehbiel,"Pratt, Kansas",Pratt,78,280,,3,,51,Kansas State,2006
de,Terrence Campbell,"Austell, Georgia",South Cobb,78,235,,3,,51,South Carolina,2006
lb,Antonio Lowery,"Miami, Florida",Columbus,78,199,,3,,51,Rutgers,2006
ol,Carl Wilson,"Redlands, California",East Valley,78,270,,3,,51,Kansas,2006
db,Colin Jones,"Bridgeport, Texas","",65,187,,3,,51,TCU,2006
db,Kevin Rutland,"Galena Park, Texas",North Shore,78,185,,3,,51,Missouri,2006
lb,Adrian Hamilton,"Dallas, Texas",Carter,78,220,,3,,51,Oklahoma State,2006
ath,Keith Toston,"Angleton, Texas",Angleton,78,195,,3,,51,Oklahoma State,2006
wr,Torris Magee,"Hattiesburg, Mississippi",Oak Grove,78,186,,3,,51,Southern Miss,2006
te,Andre Smith,"Germantown, Maryland",Seneca Valley,0,234,,3,,51,Virginia Tech,2006
dt,Greg Elleby,"Tabor City, North Carolina",South Columbus,78,280,,3,,51,North Carolina,2006
db,Royce Adams,"Cleveland, Ohio",Glenville Academic Campus,65,166,,3,,52,Purdue,2006
ath,Kyle Williams,"Scottsdale, Arizona",Chaparral,65,180,,3,,52,Arizona State,2006
de,Sean Estelle,"Missouri City, Texas",Fort Bend Marshall,78,245,,3,,52,Texas Tech,2006
dt,Adrian Taylor,"Mansfield, Texas",Mansfield,78,280,,3,,52,Oklahoma,2006
db,DeMaurier Thompson,"Dallas, Texas",W.T. White,78,176,,3,,52,Texas A&M,2006
rb,Alexander Robinson,"Minneapolis, Minnesota",De La Salle,65,168,,3,,52,Iowa State,2006
wr,Jason Sherman,"Jacksonville, Florida",First Coast,78,195,,3,,52,South Florida,2006
ol,Don Mosely,"Tampa, Florida",Hillsborough,78,293,,3,,52,Mississippi,2006
lb,Tom Hansen,"Sacramento, California",Sheldon,78,229,,3,,52,Oregon State,2006
lb,Tommy Becker,"Plymouth, Minnesota",Wayzata,78,230,,3,,52,Minnesota,2006
te,Justin Cofer,"Alabaster, Alabama",Thompson,78,240,,3,,52,UAB,2006
te,Rashad Phillips,"Virginia Beach, Virginia",Landstown,78,210,,3,,53,North Carolina State,2006
ol,Evan Bellamy,"Miami, Florida",Gulliver Prep,78,315,,3,,53,Florida State,2006
rb,Dominique Hunsucker,"San Jose, California",Valley Christian,65,185,,3,,53,San Jose State,2006
lb,Nico Herron,"San Leandro, California",San Leandro,78,222,,3,,53,Fresno State,2006
wr,Daniel Lofton,"Poway, California",Westview,78,187,,3,,53,California,2006
db,Alan Strong,"Atlanta, Georgia",Douglass,65,154,,3,,53,Vanderbilt,2006
ol,Chris Hairston,"Winston-Salem, North Carolina",Carver,78,270,,3,,53,Clemson,2006
lb,Roshaad Byrd,"Meridian, Mississippi","",78,210,,3,,53,Southern Miss,2006
dt,Abe Koroma,"Takoma Park, Pennsylvania",Milton Hershey,78,280,,3,,53,Penn State,2006
db,Ashton Cobb,"Monaca, Pennsylvania",Center Area,78,195,,3,,53,Kentucky,2006
de,Jerry Brown,"St. Louis, Missouri",Vashon,78,262,,3,,53,Illinois,2006
ath,George West,"Oklahoma City, Oklahoma",Northeast Academy,65,172,,3,,53,Notre Dame,2006
lb,Greg Robinson,"Scotland, Pennsylvania",Scotland School,78,205,,3,,54,Connecticut,2006
ol,Jeffery Adams,"Cadiz, Kentucky",Trigg County,78,331,,3,,54,Louisville,2006
ath,Dexter McCluster,"Largo, Florida","",65,160,,3,,54,Mississippi,2006
lb,Matt Hardison,"Freehold, New Jersey",Freehold Township,78,250,,3,,54,Rutgers,2006
ath,Tim Brown,"Miami, Florida",Northwestern,65,146,,3,,54,Rutgers,2006
wr,Quintin Hancock,"St. Augustine, Florida",St. Augustine,78,182,,3,,54,Tennessee,2006
de,Josh Neubert,"Lansdale, Pennsylvania",North Penn,78,240,,3,,54,Boston College,2006
db,Alex Ibiloye,"Garland, Texas",South Garland,65,170,,3,,54,TCU,2006
ol,Adam Smotherman,"Smyrna, Tennessee",Smyrna,78,262,,3,,54,Vanderbilt,2006
te,Brett Huffman,"Massillon, Ohio",Washington,78,230,,3,,54,Duke,2006
db,Travon Bellamy,"Greenbelt, Maryland",Eleanor Roosevelt,78,178,,3,,54,Illinois,2006
dt,John Romero,"Tucson, Arizona",Salpointe,78,278,,3,,54,Nevada,2006
rb,Delone Carter,"Copley, Ohio",Copley,65,190,,3,,55,Syracuse,2006
ol,Keith Williams,"Florissant, Missouri",Mccluer North,78,310,,3,,55,Nebraska,2006
ath,Tamarcus Porter,"Pahokee, Florida","",78,171,,3,,55,Pittsburgh,2006
ol,Beau Warren,"Clifton, Virginia",Centreville,78,250,,3,,55,Virginia Tech,2006
lb,Donald Butler,"Fair Oaks, California",Del Campo,78,210,,3,,55,Washington,2006
db,Ricky Gary,"Pahokee, Florida","",65,165,,3,,55,Pittsburgh,2006
lb,Fred Garrin,"Shepherd, Texas",Shepherd,78,215,,3,,55,Iowa State,2006
lb,Chris Clinton,"Fork Union, Virginia",Fork Union Military Academy,78,235,,3,,55,Maryland,2006
dt,Damik Scafe,"Windsor, Connecticut","",78,290,,3,,55,Boston College,2006
db,Roderick Rollins,"Dallas, Texas",Skyline,78,170,,3,,55,Boston College,2006
wr,Carlton Mitchell,"Tampa, Florida",Gaither,78,188,,3,,55,South Florida,2006
te,Ryan Taylor,"Winston-Salem, North Carolina",Mt. Tabor,78,205,,3,,55,North Carolina,2006
de,Antonio James,"Massillon, Ohio",Washington,78,245,,3,,55,Illinois,2006
db,Jeff Tarpinian,"Omaha, Nebraska",Millard North,0,195,,3,,56,Iowa,2006
dt,Byron Isom,"Lovejoy, Georgia",Lovejoy,0,253,,3,,56,Auburn,2006
ath,Bo Harris,"Conyers, Georgia",Heritage,78,213,,3,,56,Auburn,2006
ol,Jose Vargas,"Sulphur Springs, Texas",Sulphur Springs,78,320,,3,,56,Iowa State,2006
te,Jonny Moore,"San Antonio, Texas",Marshall,78,215,,3,,56,UTEP,2006
ol,Matt Hulbert,"Ankeny, Iowa","",78,274,,3,,56,Iowa State,2006
de,Jason Thompson,"Dallas, Texas",Madison,78,242,,3,,56,Kansas,2006
ath,D'Marcus Lang,"Scurry, Texas",Scurry Rosser,78,200,,3,,56,Kansas,2006
wr,Moe Brown,"Anderson, South Carolina",Westside,78,170,,3,,56,South Carolina,2006
db,Jay Valai,"Colleyville, Texas",Heritage School,65,195,,3,,56,Wisconsin,2006
rb,Travis McBride,"McKeesport, Pennsylvania","",78,188,,3,,56,Penn State,2006
ath,Jimmy Smith,"Colton, California",Colton,78,175,,3,,57,Colorado,2006
dt,Chaz Washington,"Destrehan, Louisiana",Destrehan,78,305,,3,,57,Miami (FL),2006
ol,Tyler Graves,"Sumrall, Mississippi",Sumrall,78,272,,3,,57,Florida State,2006
ol,Demarcus Love,"Dallas, Texas",Carter,78,260,,3,,57,Arkansas,2006
db,Ashton Henderson,"Tallahassee, Florida",Lincoln,78,180,,3,,57,Michigan State,2006
de,Jamal Greene,"Kansas City, Kansas",Washington,78,255,,3,,57,Kansas,2006
wr,Terrell Reese,"Pflugerville, Texas",Hendrickson,78,195,,3,,57,Arizona,2006
te,Mickey Turner,"Camdenton, Missouri",Camdenton,78,233,,3,,57,Wisconsin,2006
lb,Quentin Davie,"St. Louis, Missouri",Cardinal Ritter,78,192,,3,,57,Northwestern,2006
db,Justan Vaughn,"Pearland, Texas",Pearland,78,164,,3,,57,Northwestern,2006
db,Corey Young,"Omaha, Nebraska",Millard North,0,194,,3,,58,Nebraska,2006
wr,Demaryius Thomas,"Dublin, Georgia",West Laurens,78,210,,3,,58,Georgia Tech,2006
dt,Wes Tunuufi Sauvao,"Leesville, Louisiana",Leesville,78,283,,3,,58,UCF,2006
te,Bubba Tuinei,"Salt Lake City, Utah",Cottonwood Senior,78,230,,3,,58,Utah,2006
ol,John Kyed,"Boulder, Colorado",Boulder,78,280,,3,,58,Stanford,2006
db,Damion Owens,"San Leandro, California",San Leandro,65,180,,3,,58,Fresno State,2006
ath,Chip Gregory,"Carrollton, Texas",American Heritage Academy,78,212,,3,,58,Arkansas,2006
rb,JoJo Cox,"Jeffersonville, Georgia",Twiggs County,65,213,,3,,58,Clemson,2006
ol,Reid Prince,"Dallas, Texas",Highland Park,78,255,,3,,58,Baylor,2006
de,Robert Hall,"Hawkinsville, Georgia",Hawkinsville,78,220,,3,,58,Georgia Tech,2006
ol,Marcus Cannon,"Odessa, Texas",Odessa,78,287,,3,,59,TCU,2006
wr,Wesley Lyons,"Pittsburgh, Pennsylvania",Woodland Hills,78,203,,3,,59,West Virginia,2006
ol,Conrad Thomas,"Douglasville, Georgia",Douglas County,78,338,,3,,59,Louisville,2006
lb,Maxwell Onyegbule,"Arlington, Texas",Arlington,78,215,,3,,59,Kansas,2006
db,Jake Merrill,"Gig Harbor, Washington",Gig Harbor,78,220,,3,,59,Washington,2006
te,William Ball,"Austin, Texas",Westlake,78,230,,3,,59,Duke,2006
de,Braylon Broughton,"Dallas, Texas",Hillcrest School,78,240,,3,,59,Arizona,2006
rb,Michael Love,"Rio Rancho, New Mexico",Rio Rancho,65,194,,3,,59,New Mexico,2006
ath,Phillip Burley,"Scurry, Texas",Scurry Rosser,78,205,,3,,59,Southern Methodist,2006
dt,Adrian Johnson,"Tyler, Texas",John Tyler,78,280,,3,,59,Baylor,2006
db,James Jamison,"Starke, Florida",Bradford,65,189,,3,,59,UCF,2006
wr,Jamar Howard,"Cincinnati, Ohio",Withrow,78,200,,3,,60,Minnesota,2006
dt,Mike Blanc,"Deerfield Beach, Florida",Deerfield Beach,78,265,,3,,60,Auburn,2006
de,Darrell Roseman,"Clearwater, Florida",Dunedin,0,235,,3,,60,Auburn,2006
db,Dominique Criss,"Arlington, Texas",Bowie,65,173,,3,,60,Baylor,2006
ol,Bo Thran,"Gresham, Oregon",Barlow,78,270,,3,,60,Oregon,2006
lb,Robert Schenck,"San Marcos, California",Mission Hills,78,215,,3,,60,Fresno State,2006
te,Howard Croom,"Long Beach, California",Woodrow Wilson,78,232,,3,,60,Oregon State,2006
ol,Jared Dewalt,"Lyndhurst, Ohio",Brush,78,292,,3,,60,Toledo,2006
db,James Dockery,"Palm Desert, California",Palm Desert,78,160,,3,,60,Oregon State,2006
rb,Jared Bradley,"Wallingford, Pennsylvania",Strath Haven,78,200,,3,,60,Delaware,2006
dt,Zach Niusulu,"Barstow, California",Barstow,78,290,,3,,61,Arizona State,2006
wr,Terrence McCoy,"Midland, Texas",Tyler Lee,78,198,,3,,61,Texas A&M,2006
de,John Stull,"Columbia, Missouri",Rock Bridge,78,250,,3,,61,Missouri,2006
ath,Leon Patton,"Dallas, Texas",W.T. White,65,174,,3,,61,Kansas State,2006
dt,L.T. Walker,"Wynne, Arkansas",Wynne,78,308,,3,,62,Louisville,2006
wr,Daven Jones,"Cleveland, Ohio",Glenville Academic Campus,78,185,,3,,62,Wisconsin,2006
de,Malcolm Sheppard,"Bainbridge, Georgia",Bainbridge,0,240,,3,,62,Arkansas,2006
ath,Brandon James,"St. Augustine, Florida",St. Augustine,65,167,,3,,62,Florida,2006
wr,Terrell Turner,"Garland, Texas",Lakeview Centennial,78,180,,3,,63,Arizona,2006
ath,Leilyon Myers,"Lynwood, California",Lynwood,78,190,,3,,63,Washington,2006
de,Kirk DeCremer,"Verona, Wisconsin","",78,240,,3,,63,Wisconsin,2006
